filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
4ec8c1bcb7fc4484ab4bc2994319627b.jpg,sketching*symbolism*still life,8.25,7.83,,7.33,7.33,7.5,7.67,,8.33,8.17,7.17
5068007147be4982869095cbec20f144.jpg,sketching*symbolism*still life,4.583,4.33,,4,4,4.33,4,,3.83,4.17,3.33
560233b627224bacb8bcfe8b97240d05.png,sketching*symbolism*still life,8.167,7.17,,7.5,7.33,7.33,7.33,,8,7.5,7.17
563d36cde19d41dfb606dc6809c79034.png,sketching*symbolism*still life,7.833,7,,6.83,6.67,7,7.17,,7.5,7.67,6.33
57ada206362240d9ad3c35e6ffe0e6d3.jpg,sketching*symbolism*still life,4.333,4.67,,4.33,4.33,4.17,4.17,,4.17,4.33,4.17
58a28a00dfef40679b4ad40abd0119be.png,sketching*symbolism*still life,8.333,7.33,,7.83,8,7.17,8,,7.83,7.67,7.5
59148194ed7d4046a3924ff350b8afb5.jpg,sketching*symbolism*still life,5,5.67,,4.67,4.83,4.5,4.5,,4.67,4.83,4.83
594ba405ece740c1bdcd67439ee1874d.jpg,sketching*symbolism*still life,6.083,6.33,,6.17,5.83,6,5.83,,6.33,6.17,5.83
5a7bff62c181427895fbfc9fac9f00c2.png,sketching*symbolism*still life,7.75,7,,7.17,7,7.17,6.5,,7.5,7.5,7
5c994d6764f74eb186cfa68170ce753a.png,sketching*symbolism*still life,8.833,8,,7.83,8.17,7.83,8,,8.5,8.33,8.17
5d65cb3466c24408a1e7860ce8e74aa1.jpg,sketching*symbolism*still life,7.357,6.71,,6.29,6.43,6.43,6.29,,6.71,7.43,6.14
5d7774a4bb2a4ad4a00e3e64066d702b.png,sketching*symbolism*still life,8.5,7.5,,7.83,7.67,7.67,7.17,,8,8.17,7.5
5f56f833df4d40a0a2283be4e87b209d.png,sketching*symbolism*still life,7,6.17,,6.67,5.67,6.33,6.17,,7,6.67,5.5
602677daec1a415dad575a5df54c7dd4.jpg,sketching*symbolism*still life,5.333,5.67,,5.17,5.17,5.17,5,,5,5.33,5.33
631f18653bc348ba9a00df572f29f34b.png,sketching*symbolism*still life,8.417,8,,7.33,7.83,7.83,7.83,,8.67,8.33,7.67
63f7d1c6e6434858adb2391218e08e75.jpg,sketching*symbolism*still life,4.75,5,,4.67,5,4.17,4.17,,4.67,4.33,4.17
650469be0610444085a686a908979c56.jpg,sketching*symbolism*still life,5.333,5.33,,5.17,5.17,4.83,4.83,,4.67,4.83,4.83
66364b0870f446cab41ea829389b6e7a.jpg,sketching*symbolism*still life,7.417,6.67,,6.67,7,6.17,6.17,,6.83,7.5,5.83
667a803c0d164fcda93b04678fb4f1de.jpg,sketching*symbolism*still life,5.5,5.17,,5.33,4.83,4.83,4.83,,5.83,5.5,5
678954ea789f449bbf1c252812f9db5e.jpg,sketching*symbolism*still life,5.083,5.67,,5.5,5.5,5.33,4.83,,5.17,5.17,5.17
687f230619b24fce9674e8fa08826569.jpg,sketching*symbolism*still life,5.5,5.33,,5.17,5.33,4.67,4.67,,5.17,5.33,5
68c4637ca9e1496ebc17e68955f9ec72.jpg,sketching*symbolism*still life,5.25,5.17,,5,5,4.5,4.33,,5.33,5,5
692472d63e094a049434e2016605b21e.png,sketching*symbolism*still life,6.75,6.5,,6.17,6.17,6,5.33,,6.33,6.67,5.5
6b0008d48f49419d8f811b7e5e5c031c.png,sketching*symbolism*still life,8.417,7.5,,7.5,7.33,7.17,7.17,,8.17,8,7.83
6be5a4cf666e46b4892576e3f78d5211.png,sketching*symbolism*still life,8.5,7.83,,7.67,8,7.67,8.17,,8,8.33,7.33
6c73207df8934d2783866a0a1ecbbb3a.jpg,sketching*symbolism*still life,4.583,5,,4.83,5.17,4.17,4,,4.67,4.33,4.33
6cbd64e8ac3e4016ab0661b2034b6d69.png,sketching*symbolism*still life,7.917,7,,6.83,6.67,6.33,6.5,,8,7.83,7
6ed471dfdd494273ae0b60a4a4dcd1dd.jpg,sketching*symbolism*still life,6.333,6.33,,5.67,5.67,5.83,5.67,,6.83,6,5.67
701ced5cf3d64707853d0e349f9b1d8a.jpg,sketching*symbolism*still life,7.167,7,,7,6.67,6.33,6.17,,7.33,7.17,6.67
7048264e786749eda02800d55ab18b5b.jpg,sketching*symbolism*still life,7.25,6.33,,6.5,6.83,6.17,6.17,,6,7.33,7.17
7504d6f667114434b50d99c21e5d3a26.png,sketching*symbolism*still life,8.75,8.17,,8.33,8.33,7.5,8,,8.83,8.5,7.67
7548a3f8499046889bfc33f82166cfa0.png,sketching*symbolism*still life,7.5,7.5,,7.17,6.83,6,6.67,,7.17,7.33,6.67
756c21c2df0c4ad98579461dabdd4892.jpg,sketching*symbolism*still life,3.417,4.17,,3.83,4,3.67,3.33,,3.33,3.33,2.83
761de90239d4449a9f5823c482131a4f.png,sketching*symbolism*still life,8.167,7.83,,7.83,7.67,7.17,7.67,,8.17,7.83,7.33
76a989fae2a54588bcd3a470d4d9ed94.jpg,sketching*symbolism*still life,3.833,4,,3.5,3.83,3.83,3.67,,3.67,3.67,3.5
76eb58865130491a9d793ecc9e1b2adc.jpg,sketching*symbolism*still life,3.083,3.17,,3.33,3.33,2.83,3,,3,3.33,3.33
782e9f2a8dd2434e89d3dcf2c19194ad.jpg,sketching*symbolism*still life,7.833,7.17,,6.83,7.17,6.33,7.17,,7.33,7,6.83
78597abe0b9c4080a4b00f75e5ef7427.jpg,sketching*symbolism*still life,4.75,4.83,,4.5,4.33,4.33,4,,4.33,4.33,4.83
7a49c8e4817842efa08b28b7710e27d7.jpg,sketching*symbolism*still life,6.417,6,,6.33,5.83,5.33,5.5,,6,6.33,5.83
7b62a128b3b6476491aa8a7fcf41d089.png,sketching*symbolism*still life,9.083,8.17,,8.17,8.17,8.17,9,,9.17,9,8.17
7c814e4c30184a80a846cd1e8c257e98.jpg,sketching*symbolism*still life,5.25,5,,5.17,5,4.83,4.83,,5.83,5.5,4.83
7cd3d321b6a04e6bbe9daea3aaea90ec.jpg,sketching*symbolism*still life,8,7.83,,7.67,7.83,7.67,8.17,,8.33,8.17,7.67
7d3d9fa60f8c4648bdb3c81ff23822d7.jpg,sketching*symbolism*still life,4.917,4.83,,4.83,4.83,4.67,4.33,,4.67,4.83,4.83
7d7dbc2fb5dc4ccfaa52ca9a31b968b0.png,sketching*symbolism*still life,8.667,8.67,,8.67,8.17,7.83,7.83,,8.67,8.67,8
7e14785c1c784730b3961b5ac11a678f.jpg,sketching*symbolism*still life,6.917,6.5,,6.33,5.67,5.67,5.67,,6.33,6.33,6.17
80d1a35d10ce4e349b80b75de106bba5.jpg,sketching*symbolism*still life,6,6,,6.5,5.67,5.83,4.67,,5.67,5.67,5.5
80f3dee1bc4d47f2bbdfdfd921278184.jpg,sketching*symbolism*still life,8.25,7.67,,7.67,7.33,7.17,7.67,,8.5,8.33,7.5
8439872efdb24038bb4a3aae636249b1.jpg,sketching*symbolism*still life,6.583,6.67,,6.17,6.33,6,5.5,,6.17,6,5.33
844a2aad56b44291acfe0d8e7e113c62.png,sketching*symbolism*still life,8.167,7.67,,7.67,7.33,7.33,8,,8,7.83,6.67
845eaf5a0ac143a3962e2082066b770a.jpg,sketching*symbolism*still life,4.5,5.5,,5.17,4.67,4.33,4.17,,4.67,4.67,4.5
851001af2b3f4812b3ac65e0b181332a.png,sketching*symbolism*still life,8.25,7.83,,7.33,7.67,6.67,7.83,,8.67,7.83,6.83
8564e958b2b54d2b88e39e4a460e329b.png,sketching*symbolism*still life,8.333,7.5,,7.67,7.5,7.5,7.83,,8.33,8.17,6.83
869fe4efc2554c39aa06b39ca74cd24d.jpg,sketching*symbolism*still life,6.083,6.33,,5.83,5.17,6,5.67,,5.83,6,5
87316beb5a8644f5b71a04d420e0d150.jpg,sketching*symbolism*still life,7.667,7,,7.33,6.5,7,7.17,,7.5,7.33,6.5
87b0167b066b4dad8251c92efdc7b344.jpg,sketching*symbolism*still life,7.333,6.5,,6.83,6.5,6.17,6,,6.67,6.67,6
890e6581f7244b969dddf7154444fc3d.png,sketching*symbolism*still life,3.417,4,,4.17,3.67,3.5,3.83,,3.67,3.67,3.67
8993605d8fab49ef9fb749bb0b0a41d8.jpg,sketching*symbolism*still life,5.333,5.17,,5,5.17,4.67,4.33,,5,5,5
8a1eaa78d39d47f0b7b46de3b7ed1412.jpg,sketching*symbolism*still life,7.917,7.67,,6.33,6.17,6.83,7,,7.83,7.33,7.33
8a41b4866ed3400084880628c3a0024e.png,sketching*symbolism*still life,7.75,7.33,,7.5,6.83,7.17,7,,7.67,7.17,7
8b10d1eda8724a509dcd437e4fe95435.jpg,sketching*symbolism*still life,4.917,5.5,,5.33,4.67,4.33,4.33,,4.67,5,4.67
8b1c272f7ba54a698ab84678c6bf6696.png,sketching*symbolism*still life,7.5,6.83,,6.83,6.83,6.17,6.83,,7.5,7.83,6.5
8b8aaeaa49db47d698b8a6700e46641f.jpg,sketching*symbolism*still life,6.25,6.17,,6,5.67,5.33,5.67,,6.33,6,5.83
8cf3f099eae54abc9035d0162d0b7629.jpg,sketching*symbolism*still life,5.5,5.33,,5.33,5.17,5,5.17,,5.33,5.33,5
8cf449f937ab4931bf967d9dd0e72f38.png,sketching*symbolism*still life,7.833,7,,7.17,6.83,6.83,6.83,,7.5,7.67,7.33
8ed6e1e420c84375bc3fa0606498a144.png,sketching*symbolism*still life,7.75,7,,6.83,6.67,6.5,6.5,,7.67,7.67,7
8f2e4a43e3af427db314c93097ca5cbe.png,sketching*symbolism*still life,8.5,7.67,,7.33,7.5,6.67,7.5,,8.67,7.5,6.83
8feb62aee4f14a84ad7d412b2a806193.png,sketching*symbolism*still life,8.5,7.33,,7.17,7.33,7.67,8,,8.33,8,7
8ff09e05801542c6b5673af70c33ecab.png,sketching*symbolism*still life,7.75,7.17,,7.5,7.5,7,7.17,,8.67,7.83,6.67
90586ccec3c94937afe1220220525716.png,sketching*symbolism*still life,7.667,6.83,,6.5,6.5,6.5,7,,7.67,7.67,6.5
9158e4dd1f32401bb57c47db346e5496.jpg,sketching*symbolism*still life,8.333,7.17,,7.67,7.5,7.17,7.83,,8.33,8,7.67
92d31f16b87348ff92e00d8669d85c0f.jpg,sketching*symbolism*still life,5.333,5,,5.33,5.33,4.67,5.33,,5.5,5.5,4.33
94f9f81be84f4d72bea45361492c50a1.png,sketching*symbolism*still life,8.333,7.67,,7.67,7.83,7.5,8.33,,8.5,8.17,7
95c076170a9948759c078a44f2d0407a.jpg,sketching*symbolism*still life,8.083,7.17,,7,7.17,6.83,7.17,,7.67,8,6.83
95cefa6c34ce41cf9dcacc04b76bb4fb.png,sketching*symbolism*still life,8.167,7.67,,6.83,7.5,7.33,7.67,,7.5,7.67,6.67
968ca2f8ea2d4082ac987bdcd39ee8e2.jpg,sketching*symbolism*still life,6.75,6.5,,6.5,6.17,6,6.17,,7,6.83,6
99f174017e914c1cb6f66dcbbe072969.jpg,sketching*symbolism*still life,6.083,5.83,,5.67,5.5,5.33,5.33,,5.17,5.67,5
9ade32bb898a474e96f7854eca53feb0.jpg,sketching*symbolism*still life,7.583,6.83,,6.5,6.33,6.83,6.83,,7.5,7,6.5
9b9790d50b7c4fac837cd3328862ece2.png,sketching*symbolism*still life,5.583,5.83,,5.5,5.83,5.33,5.33,,5.5,5.33,4.83
9ba6d23ec49b4fcd8523d9e603bf51c1.jpg,sketching*symbolism*still life,5.167,5.83,,5.17,5,4.67,4.67,,4.83,5.33,4.67
9bc60b2dfb0c4326a525174766782e20.jpg,sketching*symbolism*still life,5.083,5.5,,4.83,4.67,4.33,4.83,,3.67,4.5,4
9bc8a3afd870404eab526d5353de8d86.png,sketching*symbolism*still life,7.5,7.17,,7,7,7.17,7.5,,7.67,7.5,6.5
9c2bf87408b342cb931086f847d5fb89.png,sketching*symbolism*still life,7.5,6.67,,6.83,6.83,7,7.5,,7.5,6.83,6.17
9c4d512097434ea1a632b9b212779084.jpg,sketching*symbolism*still life,3.5,4.5,,4,3.83,3.5,3.5,,3.5,3.83,3.5
9d5f7fa522ae4362b14698c187c74332.jpg,sketching*symbolism*still life,6.25,5.83,,5.67,5.83,5.67,6.17,,6.17,5.83,5.33
9da4a52cb074497b9bec65ed95a85c0d.png,sketching*symbolism*still life,7,6.57,,6.29,6.43,6.14,6.43,,6.43,6.57,6
a059def35b8c4bb1bee16dfc90c92572.jpg,sketching*symbolism*still life,3.833,4.17,,4.17,3.83,3.83,3.67,,3.33,3.67,3.67
a0a95907b6ce45a4b8dc8cb8fcb940ba.jpg,sketching*symbolism*still life,8.5,7.67,,8,8,7.83,7.83,,8.5,8.17,7.5
a11b3ce410034b1ead05a62754e3c7a4.jpg,sketching*symbolism*still life,5.083,5.33,,5,5.5,5,4.83,,5.17,5,5.33
a1e75893db824636a98bd1fdfcbc1a73.png,sketching*symbolism*still life,7,6.5,,7.17,6.83,6.17,6.33,,7,6.83,5.67
a207490f9e9c425c81be8d31d09fbd20.jpg,sketching*symbolism*still life,6.75,7.17,,7.17,6.83,5.67,6.33,,6,6.33,6.17
a2d8e69ae0444d02bde06940675eaf2a.jpg,sketching*symbolism*still life,4.75,4.67,,4.33,4.5,4,4.17,,4.83,5.17,4.33
a2ea2cf68f574774a9d0059d40dcab47.jpg,sketching*symbolism*still life,4.75,4.33,,3.67,4.33,4,4.17,,4.5,4.17,4.67
a3a4ef0b5b8048288956ae4a16d56a0f.png,sketching*symbolism*still life,8.5,7.67,,7.67,7.33,7.33,7.83,,8.17,8.17,7.17
a426bc28e23d41018664acb6006c029e.png,sketching*symbolism*still life,7.417,7,,7,7.33,6.83,6.17,,7.67,7.17,6.33
a439b44953584902bf3dd79bb3044247.png,sketching*symbolism*still life,8.333,7.5,,7.67,7.67,7,7.17,,8.5,8,7.33
a5a542e5652549c88704e50cacc6ce1e.png,sketching*symbolism*still life,7.5,7,,6.67,6.83,6.33,7.17,,7.33,6.83,6.5
a67837d8a67045aaa81f83c41cda20e1.jpg,sketching*symbolism*still life,6.917,6.17,,5.83,5.67,4.83,5.67,,5.5,5.83,5.17
a8161f1e12fc4b7f9abf032e828c79a3.png,sketching*symbolism*still life,5,4.83,,4.67,4.5,4,4,,5.17,4.67,4.67
ab1c9a17d6fb480b87fbcb0a4db666aa.png,sketching*symbolism*still life,7.917,7.33,,7.33,7.17,6.17,7,,7.5,7.83,7.83
ab7be46410ba428bba3164269f5dde42.jpg,sketching*symbolism*still life,5.25,5.17,,5.17,5.17,4.67,4.33,,5,5.5,5
ac6a280db39248b0a02562521db80a64.png,sketching*symbolism*still life,8.583,7.83,,7.83,7.33,7.17,8,,8.33,7.67,7.5
ac8841e727954a2781cf74f8d165b03f.png,sketching*symbolism*still life,6.667,6.67,,6.5,6.17,5.33,6,,6,6,6
ae99bc7bab8048a78e5f89e7c2fc07b4.jpg,sketching*symbolism*still life,7.583,6.5,,6.83,6.33,5.67,6.67,,6.67,7,6.5
aecc56f9eed741b8af1d8a81fabbc3a0.jpg,sketching*symbolism*still life,4.75,4.67,,4,4.67,4.33,4,,4.83,4.83,4.5
aedc441908fb4e868e243a8446d1150e.jpg,sketching*symbolism*still life,6.583,5.83,,5.33,5.33,4.83,5.33,,6,5.17,5.33
af520048fcf8485fb2c1b44ecec9d65a.jpg,sketching*symbolism*still life,7,6.67,,6.83,6.17,6.17,5.5,,6,6.17,6.33
b0f0530bc7f64d2086e9d447ab84c2cb.png,sketching*symbolism*still life,8.25,7.33,,7.5,7.5,7.33,7.67,,7.67,7.5,7.17
b29b6abdf039428ba7ffa81f1e33f16d.jpg,sketching*symbolism*still life,6.167,5.83,,6.17,5.83,5.33,5.33,,6.17,6.5,6.17
b531cb1cb5a34bd893b318c942952703.jpg,sketching*symbolism*still life,5.667,5.17,,5,5.17,4.83,4.83,,5,5.17,4.83
b5b3b4a3c2bc469a91d6a1c03c089baa.jpg,sketching*symbolism*still life,5.083,5.17,,5.17,5.17,4.5,5,,4.5,5.33,5
b7930b75007e4ea888c8cbbd55776ae2.jpg,sketching*symbolism*still life,6.5,6.17,,6.5,6,5.5,5.33,,6.17,6,5.83
b92f06870a274818a5b4536c9e527026.jpg,sketching*symbolism*still life,4.333,4.33,,4.5,3.83,3.83,4.17,,4.5,4.33,4.33
b9c2672012884351ac4e63e748a125af.jpg,sketching*symbolism*still life,5.417,5.17,,5.17,5.5,4.67,5.17,,5.17,5.33,5.33
b9df2055d0e746f8802338a4c9b37931.jpg,sketching*symbolism*still life,3.333,3.67,,4,3.67,3.33,3.67,,3.67,3.67,3.67
ba7c85b712ac499f9422179825dd0905.png,sketching*symbolism*still life,7.75,7.17,,6.33,7.17,6,6.5,,7.5,7.33,5.83
bbe2a3f7e8634c28bb3f1d2eb20538bd.jpg,sketching*symbolism*still life,7,6.33,,6.33,6,6,5.67,,6.17,6.17,6
bd7949eb67434dc594018409bd74808b.png,sketching*symbolism*still life,8.25,7.5,,7.33,6.83,7.17,7.5,,8.17,7.5,7.5
bd8d8e2eadf44c9f9801abaec074735f.jpg,sketching*symbolism*still life,4.417,4.83,,5.17,4.67,4.5,4.33,,4.67,5,4.17
bdc4f506eb4f4d43b66469069ace4c58.jpg,sketching*symbolism*still life,7.25,6.83,,7,6.83,6.33,6,,7,7,7
c056507c262f45ecad92aac51d3367c4.jpg,sketching*symbolism*still life,5.75,5.83,,5.83,5.67,5.33,4.83,,5.83,5.67,5.33
c254e753eb0848058d05df86c780dc06.png,sketching*symbolism*still life,8.333,7.67,,7.67,7.33,7.33,7.83,,8.33,7.83,7.5
c2eb422a6ff549ae9a1e54901d061bcb.png,sketching*symbolism*still life,8.667,7.5,,7.83,7.67,7.83,8.17,,8.67,8.17,8
c3d004cfc8af4182971f680df7632db8.png,sketching*symbolism*still life,8.083,7.17,,7.67,7.83,7.5,8,,8,8.17,7.17
c5ad937c889040cca202ba6df247503e.jpg,sketching*symbolism*still life,7.25,6.17,,6.17,6.17,5.33,6.33,,7,6.17,6
c8775d25539747edb64318ec1cfcb629.jpg,sketching*symbolism*still life,8.5,7.5,,6.83,7.5,7.5,8,,8.33,8.17,8
c8e630cce5404f34be901d068b57ce02.jpg,sketching*symbolism*still life,8.083,6.83,,6.5,6.33,7,6.83,,7.5,7,6.83
c91deddfc6bf46c88157f59ca258fee3.jpg,sketching*symbolism*still life,5.417,4.83,,4.33,4.67,4,4.17,,4.33,4.5,4.67
ca115a5eb68f4a65a58420629db091e6.png,sketching*symbolism*still life,5.417,5.33,,5.17,5,4.33,4.5,,5.17,4.67,4.67
cb5fad1c963a453483bcaac512e85990.jpg,sketching*symbolism*still life,6.333,5.33,,5.67,5.67,4.67,5.17,,5.5,5.33,5.17
cc32dd2a74e04845ae093e9abd03bc80.jpg,sketching*symbolism*still life,5.214,5.29,,5.14,5,5,5,,5.43,4.29,4.86
cdc3fa01581240989c84659c6c5c44d6.png,sketching*symbolism*still life,7.286,6.71,,6.86,6.14,6,6.57,,6.57,6.43,6
d0b39323059f4509bc771f933761a84f.jpg,sketching*symbolism*still life,7.571,6.86,,6.14,6.71,6.29,6.57,,6.86,6.71,6.71
d15b0611f80f472bb8abb2d1970bef32.png,sketching*symbolism*still life,8.286,7.29,,7.57,7.29,7.14,7.29,,8.43,8.14,7.14
d449bf819b44456293ee780bee58e13f.jpg,sketching*symbolism*still life,5.429,5.71,,5.57,5.71,5.43,4.86,,5.14,5.86,5.43
d55368ab41594547a44ba791a8f4b644.png,sketching*symbolism*still life,7.643,6.86,,6.71,6.71,7.14,6.86,,7.29,7.14,6.57
d5548504f967461682fc90ecb2261924.png,sketching*symbolism*still life,7.929,7.43,,7.43,7.29,7.86,7.57,,8,7.29,7
d6ab6353471748e5b931a2a7abfd74e3.png,sketching*symbolism*still life,7.643,7.14,,6.57,6.29,7.29,7.14,,7.57,6.43,6.43
d74decf5206c426481a53e4861e69151.jpg,sketching*symbolism*still life,3.571,4.43,,3.86,3.71,4.29,3.86,,3.86,3.86,3.43
d83f751ece5c4de4960f84954ff9e9c1.png,sketching*symbolism*still life,7.929,7.43,,7.14,7.43,7.43,7.43,,7.57,7.57,6.71
d8510b75d9e84208aab645f35e707b26.png,sketching*symbolism*still life,8.286,7.86,,7.71,7.57,7.86,8.43,,8.57,8,7.57
d92ec6164ae340eebcaca526a9e94e15.png,sketching*symbolism*still life,8.438,8,,7.88,8,7.88,8.12,,8.12,7.62,6.88
db128738e95d46139ffafba956b236cd.jpg,sketching*symbolism*still life,7.125,6.38,,6.38,6.38,6.12,6,,6.12,6.25,5.38
db1a8ff868374b7da38e27decbb9460f.png,sketching*symbolism*still life,8.562,8,,7.25,7.88,7.75,8,,8.75,8.25,7.38
dbd1a24ced35412c9f2a5e4b30830aa6.png,sketching*symbolism*still life,8.375,8,,7.75,7.75,8.12,7.75,,8,8.12,7
dbee5d2223024ab9ac5083f1074ac492.jpg,sketching*symbolism*still life,4.188,5.12,,4.75,4.25,4.12,4.25,,4.12,4.25,4.25
de4a0a7034644c8ead8b99a07595edae.jpg,sketching*symbolism*still life,7.5,7.25,,6.62,6.5,6.75,6.62,,7.5,7.12,6.12
dfc01a7a252e44e594677946804263e1.jpg,sketching*symbolism*still life,6.75,6.12,,5.75,5.75,5.5,5.75,,6.25,6.38,5.75
e07beefa2bde4a1da6c037a0cb969003.png,sketching*symbolism*still life,7.438,6.25,,6.75,6.12,6.12,6.88,,7,6.5,6.38
e08bff0bd467470193f686416a1bc1e8.jpg,sketching*symbolism*still life,7.875,7,,6.75,6.88,7,6.75,,8.38,7.75,6.75
e09e55bfa0594a71bc1bfca407a9e3bd.jpg,sketching*symbolism*still life,5,5,,5.12,4.88,4.62,4.62,,4.88,4.88,4.5
e0abdc9ca23940d79924f9ed733b53be.png,sketching*symbolism*still life,7.812,6.88,,6.75,6.75,7,8,,7.75,7.25,6.38
e1939ba545174d20b73aa8c76e3811d2.jpg,sketching*symbolism*still life,7,6.12,,6.38,6.12,6.12,5.75,,6.62,6.75,6.12
e20f2584565d4555a6e80548d8e57505.jpg,sketching*symbolism*still life,5.938,5.38,,5.62,5.62,6.12,5.25,,5.5,5.5,5.12
e39967a364fe4cd9afd1fde17c68a2b2.jpg,sketching*symbolism*still life,5.25,5.12,,5.25,5.25,5.12,4.38,,4.75,4.62,4.38
e5b30dc0341b4f4b8aee5585f2a7ee4e.jpg,sketching*symbolism*still life,4.75,4.88,,4.5,4.62,4.5,4,,3.75,4.38,4.5
e68bbd7831754cd194e07a6b0b75b07d.jpg,sketching*symbolism*still life,7.562,6.88,,7.25,6.25,6.88,5.25,,7,6.62,6.38
e9726f09f6e94470bb046a09eec8362e.png,sketching*symbolism*still life,8.188,7.25,,7,7.38,7.12,7.75,,8.12,7.62,6.75
ea9374c17ffc4997ab92b5058f0c7de2.jpg,sketching*symbolism*still life,4.562,5.12,,5.25,4.62,4.88,4.62,,4.5,4.88,4.62
ebddccc66e6f4183903dceb09257795d.jpg,sketching*symbolism*still life,4.5,4.62,,4.38,4.38,3.88,4.25,,3.88,4.12,4
eedc53575cab43188cbd46bea140f45f.jpg,sketching*symbolism*still life,3,3.62,,3.62,3.38,3.62,3,,3.12,3.12,3.25
f159ff7a9a014b6581a17470f4eb3a51.jpg,sketching*symbolism*still life,6.312,5.75,,5.5,5.5,5.12,5.88,,6.5,6,4.88
f23081a6f14d4deabdee97be022e943c.png,sketching*symbolism*still life,7.812,7.62,,7.12,6.88,7,7.12,,8.12,7,6.25
f2ae06407c5d4f6ba055fdbeedb79106.jpg,sketching*symbolism*still life,3.812,4.88,,4.25,4.25,4,4,,3.75,4.12,3.62
f2b7c3c8f8454bd6a8aed3bdeb2cb033.jpg,sketching*symbolism*still life,5.688,5.5,,5.12,5.62,4.88,5.5,,4.62,5.25,4.5
f2d48e10d9704f3198e1096a8b9b4575.jpg,sketching*symbolism*still life,6.25,5.88,,6.38,4.88,6.62,4.38,,5.75,6.12,5.12
f3fd8c288aa242d0bee151283f56804b.jpg,sketching*symbolism*still life,6.312,6.38,,5.62,5.12,5.75,5.75,,6.5,6.5,5.38
f4a914b5215b4a4f9ec6b2b98e2ef538.png,sketching*symbolism*still life,4.688,5,,5.25,4.62,4.75,4.88,,4.38,5.12,4.62
f57e2e2a084e48d387a3a6634e6c87b8.jpg,sketching*symbolism*still life,6.562,6.38,,5.62,5.62,5.75,6.12,,5.88,5.62,5.75
f7b01856efb4454d851f270d4d7b79c8.png,sketching*symbolism*still life,7.562,6.88,,6.88,7,6.75,7.88,,7.62,7.5,6.12
f84a434ab2064683839021514f83ecb2.png,sketching*symbolism*still life,7.562,7,,6.62,6.62,7.25,7,,8,7.38,5.75
f9d0932335224bc3842ad5b05b7b3214.png,sketching*symbolism*still life,7.312,6.25,,6.75,6.5,6.5,7,,5.75,6.88,5.75
fa25d0a4747d4c039eef5db2a8410bad.jpg,sketching*symbolism*still life,3.625,4.75,,3.88,3.88,4.12,3.88,,3.62,4.38,3.75
fad9f168b15649fb8d6e32a499bf8c89.jpg,sketching*symbolism*still life,5.875,5.75,,5.5,5.25,5.25,5.75,,4.88,5.88,5.12
fbc19eb6a6404fa2b8dfd29130b49844.png,sketching*symbolism*still life,7.167,6.22,,5.56,6.22,6.11,7.22,,7.22,6.89,4.67
fd2437c371ce4aa88bb546a9b5ada815.png,sketching*symbolism*still life,7.375,7.62,,7.12,7.25,7.25,7.12,,7.62,7.62,6
ff1279c8c2c845db9b7b6017b2316537.jpg,sketching*symbolism*still life,7.944,7.22,,7.22,7.11,7.22,7,,7.44,7.89,7.33
ff9254724f4c42b8bd85d13c235b7b71.png,sketching*symbolism*still life,8.2,8,,8,8.2,7.9,7.8,,8.3,8.1,7.8
ff9b55a2c8494bfa9f3763cfa6acaeb6.png,sketching*symbolism*still life,7.722,6.89,,6.67,6.78,7.67,6.67,,6.67,7.11,6.33
008d12af32bc41189a0b56cc46a22347.jpg,sketching*symbolism*portraiture,8.333,,,8,7.5,,8.17,,8.33,7.83,
00cd17e56fa14e7f8586e19eae34b047.jpg,sketching*symbolism*portraiture,7.583,,,7,7.17,,7.17,,7,7.67,
01e37c640c0a4834bcca0ea70fe88584.png,sketching*symbolism*portraiture,8.75,,,8,8.17,,8.33,,9,8.5,
03ab8317407b49ecb2f9eeec5255b0c1.jpg,sketching*symbolism*portraiture,4.167,,,4.33,4.17,,4.33,,3.83,3.83,
04396fdeaec6417bb19a60f9b28a532a.png,sketching*symbolism*portraiture,5.25,,,5.67,5.33,,5,,4.5,4.83,
065103528ce344d8b2bd1d6fa6f26c5c.png,sketching*symbolism*portraiture,8.083,,,7.33,7.5,,7.5,,7.83,7.5,
081a652c82ff4625bd1e9b036535c7ac.png,sketching*symbolism*portraiture,8.5,,,7.5,7.67,,8.17,,7.67,7.83,
099d4155f6f74d438546848f58e9ba12.png,sketching*symbolism*portraiture,8.333,,,7.67,7.83,,8,,8,8.33,
0ae9d4e7d5124792882758dec28d0d31.png,sketching*symbolism*portraiture,6.5,,,6.33,6.33,,6.33,,6.17,6.17,
0b373245c1154abbbe15834eea55bac4.jpg,sketching*symbolism*portraiture,7.5,,,6.67,6.67,,7.17,,7.17,7.17,
0be537ddcbc842fca11606e64c00ecbb.jpg,sketching*symbolism*portraiture,5.917,,,5.83,6,,6,,5.67,5.5,
0c1dce41b6dd44dfa963ec4c698506d9.png,sketching*symbolism*portraiture,8.333,,,8,8,,8.17,,8.5,8.33,
0d647ae920494d879fa0e94b624ba929.jpg,sketching*symbolism*portraiture,7.917,,,7.17,7.17,,7.17,,7.33,7.5,
0de027b0577a490f8d26d0a8670ce8aa.jpg,sketching*symbolism*portraiture,3,,,2.83,3,,2.83,,2.83,2.67,
0e3970949eb149249b00992697e0744d.png,sketching*symbolism*portraiture,8.167,,,7.5,8,,7.67,,8,7.5,
